id,polarity,text,pos,neg,neu,sum,exclamation_freq,question_freq,uppercase_freq,word_count,char_count
t1272,neutral,"this do not work for I , just to confirm the port number that need change be 1374 ?",1,-1,0,0,0.0,0.05263157894736842,0.012048192771084338,19,83
t1273,negative,be look at this for day ..,1,-1,0,0,0.0,0.0,0.0,7,26
t1274,positive,be there any need any more to profile with Leaks now that we can use ARC ( which incidentally be absolutely fantastic and really speed up development ! ),4,-1,1,4,0.034482758620689655,0.0,0.026143790849673203,29,153
t1276,positive,no . just size permgen appropriately . it be no different to have to size the heap appropriately . do not be afraid !,1,-1,0,0,0.041666666666666664,0.0,0.0,24,117
t1277,positive,"I have an xml document that be generate base on what the parametre be in the url for example : this will generate an xml page . now I want to display this in a formatted way on the menu , after have a look it seem that : file_get_content ( ) seem to be the good option . but I be just wonder how I can place element and attribute find in this xml into the html code ? any tip / help would be hugely appreciate !",4,-1,1,4,0.011235955056179775,0.011235955056179775,0.009732360097323601,89,411
t1279,negative,"well asp.net be problematic by itself in many way . I can only imagine how the page be code , but mostly asp.net submit be do in a very painful way through _ dopostback where it set additional hidden field . you might want to try read this and review the generate html of the page",1,-1,0,0,0.0,0.0,0.0035714285714285713,56,280
t1280,neutral,seem that it have move to github : < link >,1,-1,0,0,0.0,0.0,0.0,11,43
t1282,positive,Catalyst have which be pretty excellent .,4,-1,1,4,0.0,0.0,0.024390243902439025,7,41
t1284,negative,"I have a function : basically it just use the plugin to nudge an image on mouseover to one slide and then another , to give the effect of a shake . I can see my code look absolutely horrible , ( I come from a php / c # background ) can anoyone suggest a well mean to achieve my goal ?",1,-4,-1,-4,0.0,0.015873015873015872,0.01056338028169014,63,284
t1285,positive,"I be post my value from database here , code : ? > then I be try to write out all row of my array but can not get to understand how . however , this be the code from my script . hope you can help somehow . thank . I can not find a solution so I be very greatful for good and simple answer !",4,-1,1,4,0.014705882352941176,0.014705882352941176,0.013793103448275862,68,290
t1286,negative,"no , and I would be very afraid if there be .",1,-1,0,0,0.0,0.0,0.022222222222222223,12,45
t1287,neutral,what be it you have to change to get it work ?,1,-1,0,0,0.0,0.08333333333333333,0.0,12,46
t1289,positive,< @user > excellent example ! somehow my mind be stick in 1995 :),4,-1,1,4,0.07142857142857142,0.0,0.0,14,65
t1290,positive,"have a look at . ( except for it be the foundation of their incredibly great IncrediBuild product , I have not use it , though . )",5,-1,1,5,0.0,0.0,0.023076923076923078,28,130
t1292,positive,"this be probably what you be look for : it be an uber awesome , extremely useful app to track your overall app download & sale !",3,-1,1,3,0.037037037037037035,0.0,0.0,27,128
t1293,neutral,the page for subscriber download be :,1,-1,0,0,0.0,0.0,0.0,7,37
t1296,positive,kill that process and restart and it work !,1,-1,0,0,0.1111111111111111,0.0,0.0,9,43
t1298,neutral,"er , can you explain how and why work ?",1,-1,0,0,0.0,0.1,0.0,10,39
t1299,neutral,the video be private . be there a copy somewhere ?,1,-1,0,0,0.0,0.09090909090909091,0.0,11,50
t1300,neutral,why do ' a ' equal 0 in MySQL ?,1,-1,0,0,0.0,0.1,0.12903225806451613,10,31
t1302,positive,"great great great , that be what I be look for !",4,-1,1,4,0.08333333333333333,0.0,0.020833333333333332,12,48
t1303,neutral,I will bump they all so they can get 10 at least .,1,-1,0,0,0.0,0.0,0.02,13,50
t1304,negative,< @user > I be really afraid of what you have tell :(,1,-5,-1,-5,0.0,0.0,0.018867924528301886,13,53
t1307,negative,"I be try to run a Windows command in Python that require admin access . I have figure out a way use runa , but it open a User Account Control Pop - up , which almost defeat the purpose of the automation and be really annoying ! be there any way around this ? here be my code for the admin command :",1,-4,-1,-4,0.015625,0.015625,0.026845637583892617,64,298
t1308,positive,"I create a mastermind code and when I attempt to run it on my Mac it just say "" logout "" . if anyone know why , that would be extremely helpful ! here be the code :",1,-1,0,0,0.02631578947368421,0.0,0.018292682926829267,38,164
t1310,positive,this be very fine :) note that if you do the following : only the first element of the array will be initialize with the non - zero number whereas the rest will be initialize with zero .,5,-1,1,5,0.0,0.0,0.0,38,186
t1312,neutral,maybe you can use the to do this .,1,-1,0,0,0.0,0.0,0.0,9,34
t1313,negative,clock ( ) be not accurate enough .,1,-1,0,0,0.0,0.0,0.0,8,34
t1315,positive,excellent ! Onward with your project ...,1,-1,0,0,0.14285714285714285,0.0,0.025,7,40
t1316,positive,"< @user > it mean the element sibling whose ID 's end in _ dd , and no worry !",1,-3,-1,-3,0.05,0.0,0.02564102564102564,20,78
t1317,negative,this be extremely unsafe ! use ` mysqli ` or ` pdo ` instead of ` mysql _ ` .,1,-1,0,0,0.05,0.0,0.0,20,77
t1318,neutral,how can we read http port in c #,1,-1,0,0,0.0,0.0,0.0,9,32
t1319,neutral,"PermGen memory can be garbage collect by full collection , so increase it may increase the amount of GC time when a full collection take place . these collection should not take place too often though , and would typically still take less than a second to full GC 1 GB of permgen memory - I be just pull this number from ( my somewhat hazy ) memory , so if you be really worried about GC time to some timing test yourself ( use and read the log , more detail )",1,-1,0,0,0.0,0.0,0.02391304347826087,93,460
t1320,positive,I have a hidden uipickerview that should display a different array depend on what button be push . the picker view show up when the button be push but for some reason it do not show the Arrays in the picker view . I would be extremely grateful of any help ! ! ! ! here be the .m file : many thank,2,-1,1,2,0.06349206349206349,0.0,0.010135135135135136,63,296
t1322,negative,that be incredibly frustrating !,1,-4,-1,-4,0.2,0.0,0.0,5,32
t1325,positive,excellent answer ! ! its very informative . thank you .,2,-1,1,2,0.18181818181818182,0.0,0.0,11,55
t1327,neutral,ok I have try this with NEO4J but not with great success ! any tool suggestion ?,1,-3,-1,-3,0.058823529411764705,0.058823529411764705,0.0625,17,80
t1328,negative,"the follow code to use result in black image no capture , why ? note that add before capture have no effect ! googling have be completely useless for this case , so far !",1,-3,-1,-3,0.05714285714285714,0.02857142857142857,0.0,35,170
t1331,neutral,"set prevFib = 1 - the first Fibonacci number be a "" 1 "" , not a "" 0 """,1,-1,0,0,0.0,0.0,0.028985507246376812,20,69
t1332,negative,"I absolutely hate that this exist , but there it be :",1,-5,-1,-5,0.0,0.0,0.018867924528301886,12,53
t1333,negative,believe I without an IDE you just waste your time and it be a real pain ! if you feel that visual studio be expensive you can try the or go for or,1,-4,-1,-4,0.030303030303030304,0.0,0.0273972602739726,33,146
t1334,negative,< @user >   he be worried about the performance of getElementById and you be suggest jQuery ? !,1,-1,0,0,0.05555555555555555,0.05555555555555555,0.042105263157894736,18,95
t1335,positive,Excellent Thanks !,2,-1,1,2,0.3333333333333333,0.0,0.1111111111111111,3,18
t1336,positive,"no worry , Greg !",1,-3,-1,-3,0.2,0.0,0.058823529411764705,5,17
t1337,neutral,"have have some experience with use a thick client through VPN , I would say go with some kind of web app . if do wrong , a thick client can become really painful to use through a vpn because of datum churning . a web app concentrate all of that on the server , which make it much well from that point of view . other benefit : no deployment hassle no direct access to the database from the user machine . evidently it also depend on your skill , and on how much time / budget you have ...",2,-1,1,2,0.0,0.0,0.00819672131147541,101,488
t1338,neutral,"maybe do a settimeout for the length of the video and fire an event once the length of the video have pass . try this to detect when the window lose focus : if you be really worried about the accuracy of setTimeout , maybe try this :",1,-1,0,0,0.0,0.0,0.004291845493562232,48,233
t1339,positive,"in my database I have these two table ( project and Theme ) . I also have a middle table call Project_Theme which contain ProjectID and Theme . in theme there be about 15 value pre - setted . I be able to display all these theme into checkboxe however I do not know how to save they in my database . here be my controller : here be my model : and my second model : finally here be my create view : so please if there be anyone that could help I , it would be really great :)",5,-1,1,5,0.0,0.0,0.02531645569620253,101,474
t1340,positive,"as thing be evolve very fast , there be some major update . for example , a framework name Total.js have make much work to make angular.js work in hand with Node.js . please have a look at their web site and at the 6 ( ! ) example they provide on how to use it : . pretty amazing ! hope that help ! note : I have no affiliation with Total.js at all .",3,-1,1,3,0.039473684210526314,0.0,0.011428571428571429,76,350
t1341,positive,"hi derick - right now , I be run from the command line , and very soon we will have it hook up to hudson . we have convince people that hudson will be fine without a physical log file from the rake execution . and I think I have satiate the desire for log file by use the "" .parameter "" option on my msbuild and nunit task to log output . I be love albacore ! you guy do a great job with it .",3,-1,1,3,0.011494252873563218,0.0,0.01020408163265306,87,392
t1343,negative,this in an extremely ignorant answer .,1,-5,-1,-5,0.0,0.0,0.0,7,38
t1344,positive,"+1 - Excellent link , thank !",4,-1,1,4,0.14285714285714285,0.0,0.034482758620689655,7,29
t1345,negative,"I be afraid not ! AFAIK , the english resource be not available at all in other international edition of the os .",1,-4,-1,-4,0.043478260869565216,0.0,0.05309734513274336,23,113
t1346,positive,"try . it be free , it have very good , excellent where you can see all the feature in action . it have all function you want and many more .",5,-1,1,5,0.0,0.0,0.0,32,140
